customer_unique_id,total_orders,last_purchase,avg_days_between_orders,avg_delivery_delay,is_multi,churn
0f1bd80ed58b9d0f45dca1bb396d8ac9,2,2018-05-15 10:49:07,146.9667476851852,-12.551122685185184,1,0
0f38a44168ec569a3f783ebf98d79095,2,2017-11-22 13:57:00,0.007974537037037037,7.884571759259259,1,1
0f5ac8d5c31de21d2f25e24be15bbffb,2,2017-11-27 12:57:35,3.6852199074074075,-10.116643518518519,0,1
0f6371fc9c2e78818a6e7aa33022a506,2,2018-01-27 18:04:38,0.0,-11.29917824074074,0,1
0f64cafdb3e1e4806c99ff165305e27f,2,2018-04-02 15:11:28,53.9868287037037,-6.172928240740741,1,0
0f9349a9da479b7e02c4cb4a0c73fb47,2,2018-02-11 20:24:37,305.1430671296296,-22.029131944444444,0,1
0fd39b61ec94864f92e18e5d7144bc6c,2,2018-03-26 13:02:31,139.5336111111111,-37.0327662037037,1,0
0fd475edfa0b61c59ecde6f89c21dedb,2,2017-12-27 11:59:15,133.84581018518517,-14.083865740740741,0,1
0ffc908947e1f0c9f17647058b9a58c2,2,2017-07-02 19:07:13,16.84587962962963,-19.306979166666668,0,1
100f480d33281b45b97c07395968e56c,2,2017-09-24 15:03:46,1.1574074074074073e-05,-8.137210648148148,0,1
1015173479527a15ccb63606a74f404e,2,2017-09-05 12:48:49,0.9148726851851852,-53.37574074074074,0,1
10867a902e32dd54061b2cda9c55b0b6,2,2018-02-26 14:18:54,1.1574074074074073e-05,-7.056388888888889,0,1
10a4b9f45f67e6bc9ca4032b9203272c,2,2018-02-23 14:49:39,1.1574074074074073e-05,18.59224537037037,0,1
10b58cbd6607267fd41812614367439e,2,2018-01-07 17:14:25,342.979375,-22.16699074074074,1,1
10bf8afdd66da75c386fbacf04c85710,2,2018-03-23 18:25:21,52.81034722222222,-12.22394675925926,0,0
110991b379efbcebb0d35cbd20bf9698,2,2018-04-09 22:51:46,60.956041666666664,2.6060416666666666,1,0
1118a7bb7ba893f10740e22a23aa5bd9,2,2018-01-16 22:49:54,158.0322800925926,-12.160208333333333,1,1
1118bbd6c82a824ebc677b12e525864f,2,2017-10-28 00:24:21,1.1574074074074073e-05,-13.267615740740741,0,1
11395124061744bf276aefd8073f3105,2,2017-10-08 22:13:39,0.0,-15.115104166666667,1,1
115030e27b9970683ad81cb05679157c,2,2018-05-22 17:19:24,41.067314814814814,-4.218877314814815,1,0
1175e95fb47ddff9de6b2b06188f7e0d,2,2018-01-18 12:35:45,1.1574074074074073e-05,-16.089027777777776,1,1
118be57d1b7de439453a0c6625ad7934,2,2017-08-19 19:25:41,6.429432870370371,-20.154027777777777,1,1
1197ba886110324a1519fff17dd8d1d2,2,2017-08-21 09:30:56,13.983043981481481,-6.182268518518518,1,1
11b47516f8f6a42105b9807903ede333,2,2018-02-20 14:59:40,285.23645833333336,-15.262083333333333,1,1
11ebea68a1046fa3268cb278df2c4f31,2,2017-12-12 15:26:09,0.0,-9.493275462962963,0,1
120a6e1875940fe48a44d6cf30706230,2,2017-11-19 10:04:04,0.0,-13.12980324074074,0,1
121b5a0ae9d09a2ca5e8090fd2a00a58,2,2017-04-22 18:53:45,51.43152777777778,-12.384814814814815,1,1
1225c9614c5129a3085416d30d50e143,2,2018-03-07 17:38:07,0.019351851851851853,-4.141064814814815,0,0
12328d63390726821fdcd8e8b77f10b5,2,2017-11-28 09:26:02,3.472222222222222e-05,-12.113159722222223,0,1
124bc956b56b1523d2a75b29a856085d,2,2018-04-02 14:26:59,76.10476851851851,-6.887638888888889,0,0
125740359669fa63858476105a5d523d,2,2017-07-24 15:38:58,137.98122685185186,-14.595659722222223,0,1
